transaction_id,student_id,term_id,trans_dt,trans_type,amount,method
TX000020050,10004708,2025SP,2025-02-01,PAYMENT,816,ACH
TX000020051,10004708,2025SP,2025-02-01,PAYMENT,769,CASH
TX000020052,10004708,2025SP,2025-01-20,CHARGE,3715,BILLING
TX000020053,10004709,2025FA,2025-09-01,PAYMENT,1019,CASH
TX000020054,10004709,2025FA,2025-09-01,PAYMENT,1379,CARD
TX000020055,10004709,2025FA,2025-08-28,CHARGE,5948,BILLING
TX000020056,10004710,2025FA,2025-09-01,PAYMENT,1022,CARD
TX000020057,10004710,2025FA,2025-08-28,CHARGE,8569,BILLING
TX000020058,10004711,2025FA,2025-09-01,PAYMENT,1165,CARD
TX000020059,10004711,2025FA,2025-08-28,CHARGE,5224,BILLING
TX000020060,10004712,2025FA,2025-09-01,PAYMENT,1465,CARD
TX000020061,10004712,2025FA,2025-08-28,CHARGE,5890,BILLING
TX000020062,10004713,2025FA,2025-09-01,PAYMENT,1184,CASH
TX000020063,10004713,2025FA,2025-08-28,CHARGE,8624,BILLING
TX000020064,10004714,2025FA,2025-09-01,PAYMENT,1522,CASH
TX000020065,10004714,2025FA,2025-09-01,PAYMENT,1810,CASH
TX000020066,10004714,2025FA,2025-09-01,PAYMENT,1676,ACH
TX000020067,10004714,2025FA,2025-08-28,CHARGE,4505,BILLING
TX000020068,10004715,2025FA,2025-09-01,PAYMENT,1841,CASH
TX000020069,10004715,2025FA,2025-09-01,PAYMENT,1660,CARD
TX000020070,10004715,2025FA,2025-08-28,CHARGE,10062,BILLING
TX000020071,10004716,2025FA,2025-09-01,PAYMENT,1244,CARD
TX000020072,10004716,2025FA,2025-09-01,PAYMENT,604,CARD
TX000020073,10004716,2025FA,2025-09-01,PAYMENT,608,ACH
TX000020074,10004716,2025FA,2025-08-28,CHARGE,5903,BILLING
TX000020075,10004717,2025FA,2025-09-01,PAYMENT,1772,CASH
TX000020076,10004717,2025FA,2025-09-01,PAYMENT,710,CARD
TX000020077,10004717,2025FA,2025-08-28,CHARGE,5273,BILLING
TX000020078,10004717,2025SP,2025-02-01,PAYMENT,870,CASH
TX000020079,10004717,2025SP,2025-02-01,PAYMENT,870,CASH
TX000020080,10004717,2025SP,2025-01-20,CHARGE,3409,BILLING
TX000020081,10004718,2025FA,2025-09-01,PAYMENT,1147,CARD
TX000020082,10004718,2025FA,2025-09-01,PAYMENT,553,ACH
TX000020083,10004718,2025FA,2025-08-28,CHARGE,8688,BILLING
TX000020084,10004719,2025FA,2025-09-01,PAYMENT,1353,CARD
TX000020085,10004719,2025FA,2025-09-01,PAYMENT,1479,CASH
TX000020086,10004719,2025FA,2025-09-01,PAYMENT,670,ACH
TX000020087,10004719,2025FA,2025-08-28,CHARGE,4942,BILLING
TX000020088,10004719,2025SP,2025-02-01,PAYMENT,1255,CASH
TX000020089,10004719,2025SP,2025-02-01,PAYMENT,1767,ACH
TX000020090,10004719,2025SP,2025-02-01,PAYMENT,1000,ACH
TX000020091,10004719,2025SP,2025-01-20,CHARGE,5212,BILLING
TX000020092,10004720,2025FA,2025-09-01,PAYMENT,1277,CARD
TX000020093,10004720,2025FA,2025-08-28,CHARGE,5397,BILLING
TX000020094,10004720,2025SP,2025-02-01,PAYMENT,946,CASH
TX000020095,10004720,2025SP,2025-01-20,CHARGE,3435,BILLING
TX000020096,10004721,2025FA,2025-09-01,PAYMENT,1895,ACH
TX000020097,10004721,2025FA,2025-09-01,PAYMENT,617,CARD
TX000020098,10004721,2025FA,2025-08-28,CHARGE,6250,BILLING
TX000020099,10004722,2025FA,2025-09-01,PAYMENT,1894,ACH
TX000020100,10004722,2025FA,2025-09-01,PAYMENT,671,CASH
TX000020101,10004722,2025FA,2025-08-28,CHARGE,5457,BILLING
TX000020102,10004723,2025FA,2025-09-01,PAYMENT,413,CASH
TX000020103,10004723,2025FA,2025-09-01,PAYMENT,1962,CARD
TX000020104,10004723,2025FA,2025-09-01,PAYMENT,343,CASH
TX000020105,10004723,2025FA,2025-08-28,CHARGE,5244,BILLING
TX000020106,10004724,2025FA,2025-09-01,PAYMENT,1047,CARD
TX000020107,10004724,2025FA,2025-09-01,PAYMENT,1342,CASH
TX000020108,10004724,2025FA,2025-08-28,CHARGE,4663,BILLING
TX000020109,10004725,2025FA,2025-09-01,PAYMENT,1263,CASH
TX000020110,10004725,2025FA,2025-09-01,PAYMENT,433,ACH
TX000020111,10004725,2025FA,2025-09-01,PAYMENT,972,CASH
TX000020112,10004725,2025FA,2025-08-28,CHARGE,5991,BILLING
TX000020113,10004725,2025SP,2025-02-01,PAYMENT,827,CASH
TX000020114,10004725,2025SP,2025-02-01,PAYMENT,446,ACH
TX000020115,10004725,2025SP,2025-02-01,PAYMENT,1560,CASH
TX000020116,10004725,2025SP,2025-01-20,CHARGE,5206,BILLING
TX000020117,10004726,2025FA,2025-09-01,PAYMENT,1821,CASH
TX000020118,10004726,2025FA,2025-08-28,CHARGE,9355,BILLING
TX000020119,10004727,2025FA,2025-09-01,PAYMENT,1420,CASH
TX000020120,10004727,2025FA,2025-08-28,CHARGE,4872,BILLING
TX000020121,10004728,2025FA,2025-09-01,PAYMENT,1790,CASH
TX000020122,10004728,2025FA,2025-08-28,CHARGE,10088,BILLING
TX000020123,10004729,2025FA,2025-09-01,PAYMENT,608,CASH
TX000020124,10004729,2025FA,2025-09-01,PAYMENT,320,CARD
TX000020125,10004729,2025FA,2025-08-28,CHARGE,5089,BILLING
TX000020126,10004729,2025SP,2025-02-01,PAYMENT,1468,CARD
TX000020127,10004729,2025SP,2025-02-01,PAYMENT,894,CARD
TX000020128,10004729,2025SP,2025-01-20,CHARGE,3862,BILLING
TX000020129,10004730,2025FA,2025-09-01,PAYMENT,942,CASH
TX000020130,10004730,2025FA,2025-09-01,PAYMENT,565,CASH
TX000020131,10004730,2025FA,2025-09-01,PAYMENT,1534,CASH
TX000020132,10004730,2025FA,2025-08-28,CHARGE,4949,BILLING
TX000020133,10004731,2025FA,2025-09-01,PAYMENT,1343,ACH
TX000020134,10004731,2025FA,2025-09-01,PAYMENT,1930,CASH
TX000020135,10004731,2025FA,2025-09-01,PAYMENT,819,CARD
TX000020136,10004731,2025FA,2025-08-28,CHARGE,5487,BILLING
TX000020137,10004731,2025SP,2025-02-01,PAYMENT,1895,CARD
TX000020138,10004731,2025SP,2025-02-01,PAYMENT,1507,CARD
TX000020139,10004731,2025SP,2025-01-20,CHARGE,3297,BILLING
TX000020140,10004732,2025FA,2025-09-01,PAYMENT,921,CASH
TX000020141,10004732,2025FA,2025-09-01,PAYMENT,360,CARD
TX000020142,10004732,2025FA,2025-09-01,PAYMENT,223,CARD
TX000020143,10004732,2025FA,2025-08-28,CHARGE,8730,BILLING
TX000020144,10004733,2025FA,2025-09-01,PAYMENT,584,CARD
TX000020145,10004733,2025FA,2025-09-01,PAYMENT,1424,CASH
TX000020146,10004733,2025FA,2025-08-28,CHARGE,4921,BILLING
TX000020147,10004734,2025FA,2025-09-01,PAYMENT,1845,ACH
TX000020148,10004734,2025FA,2025-09-01,PAYMENT,1916,ACH
TX000020149,10004734,2025FA,2025-09-01,PAYMENT,268,ACH
TX000020150,10004734,2025FA,2025-08-28,CHARGE,8178,BILLING
TX000020151,10004735,2025FA,2025-09-01,PAYMENT,1904,CARD
TX000020152,10004735,2025FA,2025-09-01,PAYMENT,1814,ACH
TX000020153,10004735,2025FA,2025-08-28,CHARGE,4459,BILLING
TX000020154,10004736,2025FA,2025-09-01,PAYMENT,1073,ACH
TX000020155,10004736,2025FA,2025-09-01,PAYMENT,1812,CASH
TX000020156,10004736,2025FA,2025-08-28,CHARGE,5882,BILLING
TX000020157,10004737,2025FA,2025-09-01,PAYMENT,677,ACH
TX000020158,10004737,2025FA,2025-09-01,PAYMENT,468,CARD
TX000020159,10004737,2025FA,2025-09-01,PAYMENT,821,CARD
TX000020160,10004737,2025FA,2025-08-28,CHARGE,6304,BILLING
TX000020161,10004738,2025FA,2025-09-01,PAYMENT,1286,CASH
TX000020162,10004738,2025FA,2025-09-01,PAYMENT,739,ACH
TX000020163,10004738,2025FA,2025-09-01,PAYMENT,1256,ACH
TX000020164,10004738,2025FA,2025-08-28,CHARGE,11896,BILLING
TX000020165,10004739,2025FA,2025-09-01,PAYMENT,446,ACH
TX000020166,10004739,2025FA,2025-09-01,PAYMENT,1077,CASH
TX000020167,10004739,2025FA,2025-08-28,CHARGE,4532,BILLING
TX000020168,10004740,2025FA,2025-09-01,PAYMENT,1588,ACH
TX000020169,10004740,2025FA,2025-09-01,PAYMENT,726,CARD
TX000020170,10004740,2025FA,2025-08-28,CHARGE,11293,BILLING
TX000020171,10004740,2025SP,2025-02-01,PAYMENT,576,CARD
TX000020172,10004740,2025SP,2025-02-01,PAYMENT,374,CASH
TX000020173,10004740,2025SP,2025-02-01,PAYMENT,563,CARD
TX000020174,10004740,2025SP,2025-01-20,CHARGE,5286,BILLING
TX000020175,10004741,2025FA,2025-09-01,PAYMENT,336,CASH
TX000020176,10004741,2025FA,2025-09-01,PAYMENT,313,CASH
TX000020177,10004741,2025FA,2025-09-01,PAYMENT,1334,ACH
TX000020178,10004741,2025FA,2025-08-28,CHARGE,7927,BILLING
TX000020179,10004741,2025SP,2025-02-01,PAYMENT,1536,CASH
TX000020180,10004741,2025SP,2025-01-20,CHARGE,3681,BILLING
TX000020181,10004742,2025FA,2025-09-01,PAYMENT,1692,ACH
TX000020182,10004742,2025FA,2025-08-28,CHARGE,5038,BILLING
TX000020183,10004742,2025SP,2025-02-01,PAYMENT,1730,CARD
TX000020184,10004742,2025SP,2025-01-20,CHARGE,3614,BILLING
TX000020185,10004743,2025FA,2025-09-01,PAYMENT,1182,ACH
TX000020186,10004743,2025FA,2025-09-01,PAYMENT,708,CASH
TX000020187,10004743,2025FA,2025-08-28,CHARGE,8669,BILLING
TX000020188,10004743,2025SP,2025-02-01,PAYMENT,324,CARD
TX000020189,10004743,2025SP,2025-01-20,CHARGE,3812,BILLING
TX000020190,10004744,2025FA,2025-09-01,PAYMENT,1212,CASH
TX000020191,10004744,2025FA,2025-09-01,PAYMENT,1876,CARD
TX000020192,10004744,2025FA,2025-08-28,CHARGE,5357,BILLING
TX000020193,10004744,2025SP,2025-02-01,PAYMENT,262,CASH
TX000020194,10004744,2025SP,2025-02-01,PAYMENT,1074,CASH
TX000020195,10004744,2025SP,2025-02-01,PAYMENT,1366,CARD
TX000020196,10004744,2025SP,2025-01-20,CHARGE,6712,BILLING
TX000020197,10004745,2025FA,2025-09-01,PAYMENT,722,CASH
TX000020198,10004745,2025FA,2025-08-28,CHARGE,5474,BILLING
TX000020199,10004746,2025FA,2025-09-01,PAYMENT,1426,CARD
TX000020200,10004746,2025FA,2025-09-01,PAYMENT,257,ACH
TX000020201,10004746,2025FA,2025-09-01,PAYMENT,582,CARD
TX000020202,10004746,2025FA,2025-08-28,CHARGE,8808,BILLING
TX000020203,10004747,2025FA,2025-09-01,PAYMENT,1924,CARD
TX000020204,10004747,2025FA,2025-08-28,CHARGE,10787,BILLING
TX000020205,10004747,2025SP,2025-02-01,PAYMENT,1065,ACH
TX000020206,10004747,2025SP,2025-01-20,CHARGE,4866,BILLING
TX000020207,10004748,2025FA,2025-09-01,PAYMENT,974,ACH
TX000020208,10004748,2025FA,2025-09-01,PAYMENT,1257,ACH
TX000020209,10004748,2025FA,2025-09-01,PAYMENT,1453,CARD
TX000020210,10004748,2025FA,2025-08-28,CHARGE,4401,BILLING
TX000020211,10004749,2025FA,2025-09-01,PAYMENT,688,ACH
TX000020212,10004749,2025FA,2025-08-28,CHARGE,5989,BILLING
TX000020213,10004750,2025FA,2025-09-01,PAYMENT,1469,CARD
TX000020214,10004750,2025FA,2025-09-01,PAYMENT,722,CARD
TX000020215,10004750,2025FA,2025-09-01,PAYMENT,1330,CASH
TX000020216,10004750,2025FA,2025-08-28,CHARGE,5907,BILLING
TX000020217,10004751,2025FA,2025-09-01,PAYMENT,622,ACH
TX000020218,10004751,2025FA,2025-08-28,CHARGE,5470,BILLING
TX000020219,10004752,2025FA,2025-09-01,PAYMENT,1354,CASH
TX000020220,10004752,2025FA,2025-09-01,PAYMENT,1262,CARD
TX000020221,10004752,2025FA,2025-08-28,CHARGE,5223,BILLING
TX000020222,10004752,2025SP,2025-02-01,PAYMENT,214,CARD
TX000020223,10004752,2025SP,2025-02-01,PAYMENT,1257,ACH
TX000020224,10004752,2025SP,2025-02-01,PAYMENT,507,ACH
TX000020225,10004752,2025SP,2025-01-20,CHARGE,4323,BILLING
TX000020226,10004753,2025FA,2025-09-01,PAYMENT,1477,CASH
TX000020227,10004753,2025FA,2025-09-01,PAYMENT,1591,CASH
TX000020228,10004753,2025FA,2025-09-01,PAYMENT,1593,CARD
TX000020229,10004753,2025FA,2025-08-28,CHARGE,8573,BILLING
TX000020230,10004754,2025FA,2025-09-01,PAYMENT,484,ACH
TX000020231,10004754,2025FA,2025-09-01,PAYMENT,1373,CARD
TX000020232,10004754,2025FA,2025-09-01,PAYMENT,219,ACH
TX000020233,10004754,2025FA,2025-08-28,CHARGE,5390,BILLING
TX000020234,10004755,2025FA,2025-09-01,PAYMENT,454,CARD
TX000020235,10004755,2025FA,2025-08-28,CHARGE,6593,BILLING
TX000020236,10004755,2025SP,2025-02-01,PAYMENT,468,CARD
TX000020237,10004755,2025SP,2025-02-01,PAYMENT,562,CARD
TX000020238,10004755,2025SP,2025-01-20,CHARGE,4766,BILLING
TX000020239,10004756,2025FA,2025-09-01,PAYMENT,1086,ACH
TX000020240,10004756,2025FA,2025-09-01,PAYMENT,302,CASH
TX000020241,10004756,2025FA,2025-08-28,CHARGE,6614,BILLING
TX000020242,10004757,2025FA,2025-09-01,PAYMENT,1581,ACH
TX000020243,10004757,2025FA,2025-08-28,CHARGE,11875,BILLING
TX000020244,10004758,2025FA,2025-09-01,PAYMENT,767,ACH
TX000020245,10004758,2025FA,2025-08-28,CHARGE,8715,BILLING
TX000020246,10004759,2025FA,2025-09-01,PAYMENT,672,ACH
TX000020247,10004759,2025FA,2025-09-01,PAYMENT,525,CASH
TX000020248,10004759,2025FA,2025-09-01,PAYMENT,1887,CARD
TX000020249,10004759,2025FA,2025-08-28,CHARGE,5499,BILLING
TX000020250,10004760,2025FA,2025-09-01,PAYMENT,1511,CASH
TX000020251,10004760,2025FA,2025-08-28,CHARGE,4537,BILLING
TX000020252,10004760,2025SP,2025-02-01,PAYMENT,1197,CARD
TX000020253,10004760,2025SP,2025-01-20,CHARGE,6052,BILLING
TX000020254,10004761,2025FA,2025-09-01,PAYMENT,396,ACH
TX000020255,10004761,2025FA,2025-09-01,PAYMENT,1961,CARD
TX000020256,10004761,2025FA,2025-08-28,CHARGE,4376,BILLING
TX000020257,10004761,2025SP,2025-02-01,PAYMENT,312,CASH
TX000020258,10004761,2025SP,2025-01-20,CHARGE,6700,BILLING
TX000020259,10004762,2025FA,2025-09-01,PAYMENT,1370,CARD
TX000020260,10004762,2025FA,2025-09-01,PAYMENT,1557,CARD
TX000020261,10004762,2025FA,2025-08-28,CHARGE,4308,BILLING
TX000020262,10004762,2025SP,2025-02-01,PAYMENT,994,CASH
TX000020263,10004762,2025SP,2025-02-01,PAYMENT,1682,ACH
TX000020264,10004762,2025SP,2025-02-01,PAYMENT,911,CASH
TX000020265,10004762,2025SP,2025-01-20,CHARGE,4719,BILLING
TX000020266,10004763,2025FA,2025-09-01,PAYMENT,1349,ACH
TX000020267,10004763,2025FA,2025-09-01,PAYMENT,1418,CASH
TX000020268,10004763,2025FA,2025-09-01,PAYMENT,758,ACH
TX000020269,10004763,2025FA,2025-08-28,CHARGE,9418,BILLING
TX000020270,10004764,2025FA,2025-09-01,PAYMENT,1307,CARD
TX000020271,10004764,2025FA,2025-09-01,PAYMENT,1813,CASH
TX000020272,10004764,2025FA,2025-08-28,CHARGE,6259,BILLING
TX000020273,10004764,2025SP,2025-02-01,PAYMENT,1179,CASH
TX000020274,10004764,2025SP,2025-01-20,CHARGE,6177,BILLING
TX000020275,10004765,2025FA,2025-09-01,PAYMENT,1716,ACH
TX000020276,10004765,2025FA,2025-09-01,PAYMENT,1988,ACH
TX000020277,10004765,2025FA,2025-08-28,CHARGE,8829,BILLING
TX000020278,10004766,2025FA,2025-09-01,PAYMENT,927,CARD
TX000020279,10004766,2025FA,2025-09-01,PAYMENT,216,ACH
TX000020280,10004766,2025FA,2025-08-28,CHARGE,6276,BILLING
TX000020281,10004767,2025FA,2025-09-01,PAYMENT,850,CARD
TX000020282,10004767,2025FA,2025-09-01,PAYMENT,1638,ACH
TX000020283,10004767,2025FA,2025-08-28,CHARGE,4838,BILLING
TX000020284,10004768,2025FA,2025-09-01,PAYMENT,1160,CARD
TX000020285,10004768,2025FA,2025-08-28,CHARGE,5648,BILLING
TX000020286,10004768,2025SP,2025-02-01,PAYMENT,420,CARD
TX000020287,10004768,2025SP,2025-02-01,PAYMENT,1099,CARD
TX000020288,10004768,2025SP,2025-02-01,PAYMENT,1721,CASH
TX000020289,10004768,2025SP,2025-01-20,CHARGE,7334,BILLING
TX000020290,10004769,2025FA,2025-09-01,PAYMENT,437,CASH
TX000020291,10004769,2025FA,2025-08-28,CHARGE,6279,BILLING
TX000020292,10004769,2025SP,2025-02-01,PAYMENT,881,CASH
TX000020293,10004769,2025SP,2025-02-01,PAYMENT,984,CARD
TX000020294,10004769,2025SP,2025-01-20,CHARGE,3862,BILLING
TX000020295,10004770,2025FA,2025-09-01,PAYMENT,1290,ACH
TX000020296,10004770,2025FA,2025-09-01,PAYMENT,1703,ACH
TX000020297,10004770,2025FA,2025-08-28,CHARGE,6633,BILLING
TX000020298,10004771,2025FA,2025-09-01,PAYMENT,815,ACH
TX000020299,10004771,2025FA,2025-09-01,PAYMENT,898,ACH
TX000020300,10004771,2025FA,2025-09-01,PAYMENT,1317,ACH
TX000020301,10004771,2025FA,2025-08-28,CHARGE,8754,BILLING
TX000020302,10004771,2025SP,2025-02-01,PAYMENT,277,CASH
TX000020303,10004771,2025SP,2025-02-01,PAYMENT,825,CARD
TX000020304,10004771,2025SP,2025-01-20,CHARGE,4811,BILLING
TX000020305,10004772,2025FA,2025-09-01,PAYMENT,1594,CARD
TX000020306,10004772,2025FA,2025-09-01,PAYMENT,1787,CARD
TX000020307,10004772,2025FA,2025-09-01,PAYMENT,597,CASH
TX000020308,10004772,2025FA,2025-08-28,CHARGE,5187,BILLING
TX000020309,10004772,2025SP,2025-02-01,PAYMENT,776,CASH
TX000020310,10004772,2025SP,2025-02-01,PAYMENT,1630,CARD
TX000020311,10004772,2025SP,2025-02-01,PAYMENT,261,CASH
TX000020312,10004772,2025SP,2025-01-20,CHARGE,3665,BILLING
TX000020313,10004773,2025FA,2025-09-01,PAYMENT,1052,CARD
TX000020314,10004773,2025FA,2025-08-28,CHARGE,9884,BILLING
TX000020315,10004773,2025SP,2025-02-01,PAYMENT,1586,ACH
TX000020316,10004773,2025SP,2025-01-20,CHARGE,9885,BILLING
TX000020317,10004774,2025FA,2025-09-01,PAYMENT,726,CASH
TX000020318,10004774,2025FA,2025-09-01,PAYMENT,1709,ACH
TX000020319,10004774,2025FA,2025-09-01,PAYMENT,1512,CASH
TX000020320,10004774,2025FA,2025-08-28,CHARGE,4849,BILLING
TX000020321,10004775,2025FA,2025-09-01,PAYMENT,245,ACH
TX000020322,10004775,2025FA,2025-09-01,PAYMENT,1227,CARD
TX000020323,10004775,2025FA,2025-09-01,PAYMENT,691,CASH
TX000020324,10004775,2025FA,2025-08-28,CHARGE,7978,BILLING
TX000020325,10004776,2025FA,2025-09-01,PAYMENT,1336,CARD
TX000020326,10004776,2025FA,2025-09-01,PAYMENT,469,CARD
TX000020327,10004776,2025FA,2025-08-28,CHARGE,5987,BILLING
TX000020328,10004776,2025SP,2025-02-01,PAYMENT,227,CARD
TX000020329,10004776,2025SP,2025-02-01,PAYMENT,1682,ACH
TX000020330,10004776,2025SP,2025-01-20,CHARGE,4509,BILLING
TX000020331,10004777,2025FA,2025-09-01,PAYMENT,1511,ACH
TX000020332,10004777,2025FA,2025-09-01,PAYMENT,289,CASH
TX000020333,10004777,2025FA,2025-09-01,PAYMENT,1124,ACH
TX000020334,10004777,2025FA,2025-08-28,CHARGE,4941,BILLING
TX000020335,10004778,2025FA,2025-09-01,PAYMENT,1983,CASH
TX000020336,10004778,2025FA,2025-08-28,CHARGE,5936,BILLING
TX000020337,10004779,2025FA,2025-09-01,PAYMENT,336,CASH
TX000020338,10004779,2025FA,2025-09-01,PAYMENT,257,ACH
TX000020339,10004779,2025FA,2025-08-28,CHARGE,11918,BILLING
TX000020340,10004779,2025SP,2025-02-01,PAYMENT,962,ACH
TX000020341,10004779,2025SP,2025-02-01,PAYMENT,450,ACH
TX000020342,10004779,2025SP,2025-02-01,PAYMENT,1924,CARD
TX000020343,10004779,2025SP,2025-01-20,CHARGE,3441,BILLING
TX000020344,10004780,2025FA,2025-09-01,PAYMENT,313,CARD
TX000020345,10004780,2025FA,2025-09-01,PAYMENT,406,ACH
TX000020346,10004780,2025FA,2025-09-01,PAYMENT,770,CASH
TX000020347,10004780,2025FA,2025-08-28,CHARGE,4418,BILLING
TX000020348,10004781,2025FA,2025-09-01,PAYMENT,1348,CARD
TX000020349,10004781,2025FA,2025-09-01,PAYMENT,1147,CASH
TX000020350,10004781,2025FA,2025-08-28,CHARGE,4828,BILLING
TX000020351,10004781,2025SP,2025-02-01,PAYMENT,1611,CASH
TX000020352,10004781,2025SP,2025-02-01,PAYMENT,618,ACH
TX000020353,10004781,2025SP,2025-02-01,PAYMENT,1141,CASH
TX000020354,10004781,2025SP,2025-01-20,CHARGE,4183,BILLING
TX000020355,10004782,2025FA,2025-09-01,PAYMENT,1448,ACH
TX000020356,10004782,2025FA,2025-09-01,PAYMENT,990,ACH
TX000020357,10004782,2025FA,2025-09-01,PAYMENT,1036,CASH
TX000020358,10004782,2025FA,2025-08-28,CHARGE,5913,BILLING
TX000020359,10004783,2025FA,2025-09-01,PAYMENT,853,ACH
TX000020360,10004783,2025FA,2025-08-28,CHARGE,8719,BILLING
TX000020361,10004783,2025SP,2025-02-01,PAYMENT,1001,ACH
TX000020362,10004783,2025SP,2025-01-20,CHARGE,3784,BILLING
TX000020363,10004784,2025FA,2025-09-01,PAYMENT,843,ACH
TX000020364,10004784,2025FA,2025-09-01,PAYMENT,1415,ACH
TX000020365,10004784,2025FA,2025-08-28,CHARGE,9347,BILLING
TX000020366,10004785,2025FA,2025-09-01,PAYMENT,1984,CARD
TX000020367,10004785,2025FA,2025-08-28,CHARGE,4728,BILLING
TX000020368,10004785,2025SP,2025-02-01,PAYMENT,794,CASH
TX000020369,10004785,2025SP,2025-02-01,PAYMENT,952,CASH
TX000020370,10004785,2025SP,2025-01-20,CHARGE,8806,BILLING
TX000020371,10004786,2025FA,2025-09-01,PAYMENT,1934,CARD
TX000020372,10004786,2025FA,2025-09-01,PAYMENT,1801,CASH
TX000020373,10004786,2025FA,2025-09-01,PAYMENT,1511,CARD
TX000020374,10004786,2025FA,2025-08-28,CHARGE,12060,BILLING
TX000020375,10004787,2025FA,2025-09-01,PAYMENT,1036,CARD
TX000020376,10004787,2025FA,2025-08-28,CHARGE,4362,BILLING
TX000020377,10004787,2025SP,2025-02-01,PAYMENT,1996,CARD
TX000020378,10004787,2025SP,2025-02-01,PAYMENT,875,ACH
TX000020379,10004787,2025SP,2025-01-20,CHARGE,3277,BILLING
TX000020380,10004788,2025FA,2025-09-01,PAYMENT,1087,ACH
TX000020381,10004788,2025FA,2025-09-01,PAYMENT,839,CARD
TX000020382,10004788,2025FA,2025-09-01,PAYMENT,363,CASH
TX000020383,10004788,2025FA,2025-08-28,CHARGE,6330,BILLING
TX000020384,10004788,2025SP,2025-02-01,PAYMENT,1641,CASH
TX000020385,10004788,2025SP,2025-02-01,PAYMENT,740,CARD
TX000020386,10004788,2025SP,2025-02-01,PAYMENT,1168,CASH
TX000020387,10004788,2025SP,2025-01-20,CHARGE,4036,BILLING
TX000020388,10004789,2025FA,2025-09-01,PAYMENT,918,CARD
TX000020389,10004789,2025FA,2025-09-01,PAYMENT,1504,CASH
TX000020390,10004789,2025FA,2025-09-01,PAYMENT,1431,CARD
TX000020391,10004789,2025FA,2025-08-28,CHARGE,5724,BILLING
TX000020392,10004789,2025SP,2025-02-01,PAYMENT,1315,CASH
TX000020393,10004789,2025SP,2025-02-01,PAYMENT,1061,CASH
TX000020394,10004789,2025SP,2025-01-20,CHARGE,8129,BILLING
TX000020395,10004790,2025FA,2025-09-01,PAYMENT,226,CARD
TX000020396,10004790,2025FA,2025-09-01,PAYMENT,1651,ACH
TX000020397,10004790,2025FA,2025-08-28,CHARGE,8038,BILLING
TX000020398,10004791,2025FA,2025-09-01,PAYMENT,364,CARD
TX000020399,10004791,2025FA,2025-08-28,CHARGE,4735,BILLING
TX000020400,10004791,2025SP,2025-02-01,PAYMENT,942,CASH
TX000020401,10004791,2025SP,2025-02-01,PAYMENT,812,CARD
TX000020402,10004791,2025SP,2025-02-01,PAYMENT,1193,ACH
TX000020403,10004791,2025SP,2025-01-20,CHARGE,3661,BILLING
TX000020404,10004792,2025FA,2025-09-01,PAYMENT,719,CARD
TX000020405,10004792,2025FA,2025-09-01,PAYMENT,1840,ACH
TX000020406,10004792,2025FA,2025-09-01,PAYMENT,1479,CASH
TX000020407,10004792,2025FA,2025-08-28,CHARGE,6234,BILLING
TX000020408,10004792,2025SP,2025-02-01,PAYMENT,1863,ACH
TX000020409,10004792,2025SP,2025-01-20,CHARGE,5609,BILLING
TX000020410,10004793,2025FA,2025-09-01,PAYMENT,340,CARD
TX000020411,10004793,2025FA,2025-08-28,CHARGE,7946,BILLING
TX000020412,10004793,2025SP,2025-02-01,PAYMENT,1569,CARD
TX000020413,10004793,2025SP,2025-01-20,CHARGE,8812,BILLING
TX000020414,10004794,2025FA,2025-09-01,PAYMENT,243,CASH
TX000020415,10004794,2025FA,2025-08-28,CHARGE,5719,BILLING
TX000020416,10004795,2025FA,2025-09-01,PAYMENT,340,CASH
TX000020417,10004795,2025FA,2025-09-01,PAYMENT,1380,ACH
TX000020418,10004795,2025FA,2025-09-01,PAYMENT,1727,ACH
TX000020419,10004795,2025FA,2025-08-28,CHARGE,4765,BILLING
TX000020420,10004796,2025FA,2025-09-01,PAYMENT,312,ACH
TX000020421,10004796,2025FA,2025-09-01,PAYMENT,1751,CARD
TX000020422,10004796,2025FA,2025-09-01,PAYMENT,1131,ACH
TX000020423,10004796,2025FA,2025-08-28,CHARGE,5357,BILLING
TX000020424,10004796,2025SP,2025-02-01,PAYMENT,1196,CARD
TX000020425,10004796,2025SP,2025-02-01,PAYMENT,1521,CARD
TX000020426,10004796,2025SP,2025-01-20,CHARGE,8045,BILLING
TX000020427,10004797,2025FA,2025-09-01,PAYMENT,923,CARD
TX000020428,10004797,2025FA,2025-08-28,CHARGE,9461,BILLING
TX000020429,10004798,2025FA,2025-09-01,PAYMENT,500,ACH
TX000020430,10004798,2025FA,2025-08-28,CHARGE,4529,BILLING
TX000020431,10004798,2025SP,2025-02-01,PAYMENT,503,CASH
TX000020432,10004798,2025SP,2025-02-01,PAYMENT,1813,ACH
TX000020433,10004798,2025SP,2025-01-20,CHARGE,3442,BILLING
TX000020434,10004799,2025FA,2025-09-01,PAYMENT,1809,CASH
TX000020435,10004799,2025FA,2025-09-01,PAYMENT,1256,CASH
TX000020436,10004799,2025FA,2025-09-01,PAYMENT,315,CARD
TX000020437,10004799,2025FA,2025-08-28,CHARGE,5397,BILLING
TX000020438,10004800,2025FA,2025-09-01,PAYMENT,1871,ACH
TX000020439,10004800,2025FA,2025-09-01,PAYMENT,795,CASH
TX000020440,10004800,2025FA,2025-08-28,CHARGE,8043,BILLING
